coming	373000000.000000
command	144000000.000000
comment	337000000.000000
commerce	262000000.000000
commercial	381000000.000000
commination	256000000.000000
commission	158000000.000000
commitment	142000000.000000
committee	161000000.000000
common	344000000.000000
communication	274000000.000000
communications	259000000.000000
communisation	253000000.000000
community	1820000000.000000
communization	263000000.000000
compact	131000000.000000
company	1150000000.000000
compare	291000000.000000
comparison	164000000.000000
competition	186000000.000000
complex	168000000.000000
comprehensive	236000000.000000
computer	1200000000.000000
con	518000000.000000
concept	141000000.000000
concert	134000000.000000
condition	217000000.000000
conditions	1760000000.000000
conference	258000000.000000
confidence	108000000.000000
conima	125000000.000000
connection	288000000.000000
constriction	310000000.000000
construction	297000000.000000
consultation	119000000.000000
consulting	169000000.000000
consumer	246000000.000000
contact	3670000000.000000
contemporary	157000000.000000
content	1110000000.000000
contents	383000000.000000
contest	213000000.000000
context	147000000.000000
contract	166000000.000000
control	894000000.000000
convention	113000000.000000
converter	119000000.000000
convertor	112000000.000000
cook	179000000.000000
cookie	153000000.000000
cooking	117000000.000000
cool	1050000000.000000
copy	365000000.000000
copyright	1095032704.000000
core	254000000.000000
corner	244000000.000000
corp	131000000.000000
corporation	248000000.000000
cost	1300000000.000000
costa	187000000.000000
costs	306000000.000000
cotton	121000000.000000
council	210000000.000000
count	142000000.000000
counter	280000000.000000
countercheck	335000000.000000
country	887000000.000000
country-dance	286000000.000000
countryfolk	105000000.000000
countryseat	157000000.000000
countrywoman	991000000.000000
county	393000000.000000
couple	510000000.000000
course	569000000.000000
court	246000000.000000
cover	472000000.000000
cover-up	442000000.000000
coverage	119000000.000000
covering	103000000.000000
crack	447000000.000000
crack-up	466000000.000000
cracker	173000000.000000
crackerjack	159000000.000000
craft	110000000.000000
crafts	132000000.000000
crazy	173000000.000000
cream	262000000.000000
creation	135000000.000000
credit	688000000.000000
credits	157000000.000000
creek	142000000.000000
crime	133000000.000000
criminal	108000000.000000
criteria	139000000.000000
cross	320000000.000000
cross-eye	282000000.000000
cross-index	342000000.000000
cross-link	327000000.000000
cross-reference	313000000.000000
cruise	125000000.000000
cruse	127000000.000000
crystal	167000000.000000
crystallite	154000000.000000
culture	286000000.000000
cup	188000000.000000
cupflower	162000000.000000
cure	101000000.000000
current	903000000.000000
custom	397000000.000000
custom-built	306000000.000000
custom-made	369000000.000000
customer	867000000.000000
customhouse	397000000.000000
cut	306000000.000000
cut-in	299000000.000000
cut-up	294000000.000000
cutoff	307000000.000000
cutting	119000000.000000
cycle	111000000.000000
d	3080000000.000000
d'	2840000000.000000
d'art	1340000000.000000
d'hotel	724000000.000000
d'oil	264000000.000000
d'or	2570000000.000000
dB	154000000.000000
dad	111000000.000000
dagame	1320000000.000000
daily	727000000.000000
dal	115000000.000000
damage	141000000.000000
dance	322000000.000000
dancing	105000000.000000
dancing-master	105000000.000000
daniel	179000000.000000
danish	109000000.000000
dark	366000000.000000
das	1700000000.000000
data	899000000.000000
database	429000000.000000
date	1610000000.000000
dating	461000000.000000
daughter	169000000.000000
daughter-in-law	172000000.000000
david	470000000.000000
day	1770000000.000000
daygirl	1540000000.000000
days	900000000.000000
dead	250000000.000000
deal	307000000.000000
dealer	147000000.000000
dear	118000000.000000
death	303000000.000000
death-roll	171000000.000000
deathrate	299000000.000000
debt	132000000.000000
dec	297000000.000000
december	485000000.000000
decision	185000000.000000
deep	453000000.000000
default	328000000.000000
defence	111000000.000000
defense	108000000.000000
definition	111000000.000000
degree	190000000.000000
delete	116000000.000000
delivery	428000000.000000
dell	213000000.000000
delta	123000000.000000
demand	128000000.000000
demo	200000000.000000
den	985000000.000000
department	533000000.000000
deposit	101000000.000000
depth	131000000.000000
description	693000000.000000
design	1330000000.000000
designer	208000000.000000
desire	164000000.000000
desk	207000000.000000
desktop	295000000.000000
despite	110000000.000000
destination	147000000.000000
detail	193000000.000000
details	1670000000.000000
deux	146000000.000000
developer	127000000.000000
developing	156000000.000000
development	737000000.000000
device	124000000.000000
devices	130000000.000000
diamond	140000000.000000
dick	645000000.000000
dictionary	106000000.000000
die	2250000000.000000
diehard	1100000000.000000
diemaker	189000000.000000
diet	128000000.000000
difference	190000000.000000
digital	676000000.000000
din	105000000.000000
dining	158000000.000000
dining-hall	160000000.000000
dining-room	160000000.000000
dinner	137000000.000000
direction	147000000.000000
director	323000000.000000
directors	103000000.000000
directory	1170000000.000000
disabled	130000000.000000
disc	112000000.000000
discant	596000000.000000
disclaimer	494000000.000000
discount	588000000.000000
discovery	105000000.000000
discussion	381000000.000000
disease	149000000.000000
disk	137000000.000000
display	451000000.000000
distance	263000000.000000
distribution	190000000.000000
district	251000000.000000
dit	153000000.000000
division	221000000.000000
dj	143000000.000000
do	2720000000.000000
do-nothing	380000000.000000
do-si-do	564000000.000000
doc	102000000.000000
doctor	266000000.000000
doctor-fish	216000000.000000
doctorfish	276000000.000000
document	243000000.000000
documentation	179000000.000000
dog	324000000.000000
dog-iron	156000000.000000
dogcart	306000000.000000
dogshit	168000000.000000
doll	106000000.000000
dollar	179000000.000000
dollarfish	195000000.000000
domain	361000000.000000
domestic	121000000.000000
don	930000000.000000
don't-know	1150000000.000000
door	466000000.000000
doorframe	196000000.000000
doorhandle	173000000.000000
doorlock	132000000.000000
doorplate	124000000.000000
doorstop	447000000.000000
dot	105000000.000000
dot-com	100000000.000000
double	501000000.000000
double-u	492000000.000000
doubt	119000000.000000
down	1090000000.000000
down-and-out	1070000000.000000
downtown	106000000.000000
dragon	179000000.000000
dragonhead	207000000.000000
drama	120000000.000000
draw	137000000.000000
drawing	167000000.000000
dream	273000000.000000
dress	231000000.000000
drink	191000000.000000
drinking	136000000.000000
drive	530000000.000000
drive-in	510000000.000000
driver	218000000.000000
driving	207000000.000000
drop	226000000.000000
drop-off	214000000.000000
drug	219000000.000000
drunk	134000000.000000
dry	176000000.000000
drygoods	248000000.000000
due	429000000.000000
duty	136000000.000000
dynamic	147000000.000000
e	185032704.000000
e-commerce	238000000.000000
e-mail	2500000000.000000
eagle	133000000.000000
eardrop	130000000.000000
earn	139000000.000000
earth	252000000.000000
earth-ball	246000000.000000
east	1250000000.000000
eating	233000000.000000
ebony	500000000.000000
ec	140000000.000000
economy	158000000.000000
edge	246000000.000000
edition	320000000.000000
editor	350000000.000000
education	1550000000.000000
edward	135000000.000000
effect	257000000.000000
effects	250000000.000000
effort	195000000.000000
egypt	120000000.000000
eight	156000000.000000
el	655000000.000000
electric	183000000.000000
electronics	437000000.000000
elements	159000000.000000
elite	118000000.000000
elizabeth	147000000.000000
em	181000000.000000
email	2380000000.000000
emergency	151000000.000000
employee	101000000.000000
employment	354000000.000000
empty	162000000.000000
en	1600000000.000000
encore	141000000.000000
encounter	101000000.000000
end	804000000.000000
end-all	814000000.000000
end-plate	140000000.000000
ends	136000000.000000
energy	259000000.000000
engine	482000000.000000
engineering	239000000.000000
english	830000000.000000
enough	402000000.000000
entering	131000000.000000
enterprise	149000000.000000
enterpriser	146000000.000000
entertainment	1440000000.000000
entire	346000000.000000
entry	223000000.000000
environment	386000000.000000
equal	122000000.000000
equipment	493000000.000000
era	173000000.000000
error	279000000.000000
escort	344000000.000000
essential	175000000.000000
estate	422000000.000000
euro	356000000.000000
europe	490000000.000000
evaluation	126000000.000000
even	1020000000.000000
evening	194000000.000000
eveningwear	202000000.000000
event	470000000.000000
events	1070000000.000000
everting	1630000000.000000
evidence	116000000.000000
evil	165000000.000000
ex	273000000.000000
ex-husband	170000000.000000
ex-president	249000000.000000
ex-wife	274000000.000000
exam	106000000.000000
example	423000000.000000
exchange	312000000.000000
exclusive	291000000.000000
executive	231000000.000000
exercise	196000000.000000
exerciser	188000000.000000
exit	153000000.000000
expansion	109000000.000000
expedience	712000000.000000
experience	769000000.000000
expert	192000000.000000
expertise	131000000.000000
explorer	257000000.000000
express	420000000.000000
extension	120000000.000000
externa	131000000.000000
external	136000000.000000
extra	454000000.000000
extreme	438000000.000000
eye	286000000.000000
eyedrop	248000000.000000
eyepatch	227000000.000000
eyes	330000000.000000
f	1390000000.000000
fa	163000000.000000
face	580000000.000000
face-off	541000000.000000
facial	412000000.000000
facilities	264000000.000000
facility	160000000.000000
fact	409000000.000000
factory	167000000.000000
facts	210000000.000000
faculty	109000000.000000
failure	116000000.000000
fair	240000000.000000
faire	194000000.000000
faith	155000000.000000
fake	241000000.000000
fall	304000000.000000
fallback	380000000.000000
falls	200000000.000000
familiar	168000000.000000
family	948000000.000000
fan	284000000.000000
fan-jet	126000000.000000
fantast	413000000.000000
fantasy	438000000.000000
farm	187000000.000000
farm-place	187000000.000000
farmplace	189000000.000000
fashion	277000000.000000
fast	709000000.000000
fat	563000000.000000
father	224000000.000000
father-figure	158000000.000000
father-in-law	230000000.000000
favor	100000000.000000
favorite	341000000.000000
favourite	344000000.000000
fax	1390000000.000000
fear	130000000.000000
feature	335000000.000000
february	479000000.000000
fee	256000000.000000
feed	128000000.000000
feedback	510000000.000000
feel	651000000.000000
feeling	198000000.000000
feet	319000000.000000
felt	221000000.000000
female	833000000.000000
festival	190000000.000000
few	672000000.000000
fiction	270000000.000000
field	467000000.000000
fieldmouse	186000000.000000
fiesta	150000000.000000
fight	164000000.000000
fighting	120000000.000000
figure	163000000.000000
file	718000000.000000
fill	341000000.000000
fill-in	335000000.000000
film	697000000.000000
filter	171000000.000000
fin	116000000.000000
final	451000000.000000
finance	280000000.000000
financing	108000000.000000
find	3480000000.000000
finder	248000000.000000
finding	282000000.000000
fine	450000000.000000
finger	177000000.000000
finger-painting	129000000.000000
finger-root	106000000.000000
finish	159000000.000000
fire	342000000.000000
fire-bush	151000000.000000
fire-on-the-mountain	252000000.000000
fire-wheel	140000000.000000
fireroom	343000000.000000
firewall	277000000.000000
firm	215000000.000000
first	2750000000.000000
first-rater	639000000.000000
fish	199000000.000000
fish-fly	173000000.000000
fishing	168000000.000000
fishplate	139000000.000000
fist	151000000.000000
fistfight	156000000.000000
fit	305000000.000000
fitness	306000000.000000
five	482000000.000000
five-finger	167000000.000000
five-spot	194000000.000000
fivecorner	251000000.000000
fix	129000000.000000
flag	103000000.000000
flash	1500000000.000000
flash-forward	276000000.000000
flat	207000000.000000
flatfoot	196000000.000000
flight	140000000.000000
flirt	156000000.000000
floor	1110000000.000000
florida	506000000.000000
floridae	801000000.000000
flow	135000000.000000
flower	157000000.000000
flowerbed	151000000.000000
flowers	212000000.000000
fly	159000000.000000
fly-by	143000000.000000
fly-by-night	166000000.000000
fly-fishing	152000000.000000
flying	113000000.000000
focus	289000000.000000
folk	110000000.000000
folksong	108000000.000000
follow-on	354000000.000000
follow-through	351000000.000000
follow-up	395000000.000000
following	879000000.000000
font	143000000.000000
food	586000000.000000
foot	398000000.000000
foot-ton	115000000.000000
football	247000000.000000
footbath	185000000.000000
footwall	243000000.000000
for	190065408.000000
force	344000000.000000
force-out	394000000.000000
forces	146000000.000000
ford	253000000.000000
forest	156000000.000000
forget-me-not	197000000.000000
form	1090000000.000000
format	423000000.000000
former	171000000.000000
formula	104000000.000000
fort	233000000.000000
fortune	113000000.000000
fortunetelling	109000000.000000
forum	1540000000.000000
forward	282000000.000000
foster-brother	106000000.000000
foster-child	108000000.000000
foster-daughter	110000000.000000
foster-father	117000000.000000
foster-mother	114000000.000000
foster-parent	105000000.000000
foster-son	110000000.000000
found	1840000000.000000
foundation	233000000.000000
four	1550000000.000000
four-in-hand	573000000.000000
four-poster	183000000.000000
fourth	100000000.000000
fox	139000000.000000
frame	193000000.000000
frame-up	207000000.000000
france	465000000.000000
frank	195000000.000000
free	645032704.000000
free-for-all	875032704.000000
freedom	142000000.000000
freeware	242000000.000000
freewoman	1000000000.000000
french	460000000.000000
friday	345000000.000000
friend	664000000.000000
friendly	403000000.000000
front	516000000.000000
fruit	114000000.000000
ft	138000000.000000
ft-L	131000000.000000
ftp	369000000.000000
fu	145000000.000000
full	1470000000.000000
fun	798000000.000000
function	225000000.000000
fund	173000000.000000
funds	149000000.000000
funny	333000000.000000
funrun	474000000.000000
fur-piece	259000000.000000
furniture	213000000.000000
future	1540000000.000000
g	1300000000.000000
g-force	342000000.000000
gain	203000000.000000
gallery	2500000000.000000
gambling	119000000.000000
game	1160000000.000000
gamebag	255000000.000000
games	1280000000.000000
games-master	466000000.000000
gaming	146000000.000000
gang	344000000.000000
gangsaw	243000000.000000
garage	103000000.000000
garden	384000000.000000
gas	206000000.000000
gasfield	190000000.000000
gate	112000000.000000
gateway	142000000.000000
gay	1780000000.000000
gear	228000000.000000
gearset	237000000.000000
gearstick	132000000.000000
gen	160000000.000000
general	1190000000.000000
generation	212000000.000000
generator	118000000.000000
generic	102000000.000000
genre	111000000.000000
george	424000000.000000
german	489000000.000000
germany	366000000.000000
get	2930000000.000000
get-go	1370000000.000000
get-up-and-go	1700000000.000000
getting	1530000000.000000
getup	2680000000.000000
ghost	103000000.000000
ghostfish	103000000.000000
giant	153000000.000000
gift	465000000.000000
girl	1420000000.000000
girlfriend	104000000.000000
give	870000000.000000
give-and-go	863000000.000000
give-and-take	866000000.000000
given	469000000.000000
giving	312000000.000000
glass	223000000.000000
glassmaker	204000000.000000
glossary	126000000.000000
go	1490000000.000000
go-ahead	162000000.000000
go-around	877000000.000000
go-between	895000000.000000
go-cart	519000000.000000
goal	185000000.000000
goalpost	265000000.000000
god	1140000000.000000
godown	1030000000.000000
going	634000000.000000
gold	520000000.000000
goldcup	204000000.000000
golden	535000000.000000
golf	433000000.000000
golf-club	397000000.000000
golfcart	371000000.000000
good	1470000000.000000
good-by	1330000000.000000
good-for-nothing	442000000.000000
goods	206000000.000000
government	420000000.000000
grace	112000000.000000
grade	152000000.000000
graduate	116000000.000000
gran	128000000.000000
grand	1230000000.000000
granny	149000000.000000
grant	153000000.000000
grant-in-aid	172000000.000000
graphic	222000000.000000
graphics	287000000.000000
gray	109000000.000000
great	2280000000.000000
greece	129000000.000000
greek	164000000.000000
green	482000000.000000
greenbottle	125000000.000000
greeneye	296000000.000000
greenroom	492000000.000000
greeting	141000000.000000
gringo	133000000.000000
grogram	1810000000.000000
ground	273000000.000000
groundball	307000000.000000
groundcover	268000000.000000
group	1260000000.000000
growing	213000000.000000
growth	217000000.000000
guarantee	306000000.000000
guard	115000000.000000
guess	134000000.000000
guest	363000000.000000
guestroom	360000000.000000
guide	994000000.000000
guitar	106000000.000000
gun	125000000.000000
gun-sight	112000000.000000
guncotton	121000000.000000
gunrunning	127000000.000000
gut	161000000.000000
guy	339000000.000000
h	925032704.000000
ha-ha	258000000.000000
hack	315000000.000000
hacker	249000000.000000
hair	411000000.000000
haircare	407000000.000000
half	453000000.000000
half-and-half	496000000.000000
half-brother	188000000.000000
half-century	266000000.000000
half-cock	543000000.000000
half-hour	322000000.000000
half-length	301000000.000000
half-life	450000000.000000
half-light	528000000.000000
half-moon	242000000.000000
half-pay	484000000.000000
half-sister	186000000.000000
half-slip	147000000.000000
half-staff	610000000.000000
half-term	323000000.000000
half-truth	182000000.000000
hall	307000000.000000
hallstand	312000000.000000
hand	836000000.000000
hand-me-down	117000000.000000
handle	182000000.000000
handle-bars	137000000.000000
handling	155000000.000000
handlock	138000000.000000
hands	308000000.000000
handsaw	243000000.000000
hard-on	1110000000.000000
hardware	483000000.000000
hardwareman	491000000.000000
has-been	2820000000.000000
hat	344000000.000000
hatbox	372000000.000000
hate	104000000.000000
have	625032704.000000
haven	195000000.000000
he	1840000000.000000
he-man	1590000000.000000
head	704000000.000000
heads-up	121000000.000000
health	1740000000.000000
hearing	106000000.000000
heart	1290000000.000000
heart-to-heart	479000000.000000
heartburning	130000000.000000
heat	162000000.000000
heaven	119000000.000000
heavy	235000000.000000
heelbone	105000000.000000
height	134000000.000000
hell	134000000.000000
hello	125000000.000000
help	2640000000.000000
helping	173000000.000000
henry	137000000.000000
here	4030000000.000000
heritage	112000000.000000
hi	313000000.000000
hi-fi	140000000.000000
high	1760000000.000000
high-five	549000000.000000
high-low	771000000.000000
high-rise	120000000.000000
high-up	1670000000.000000
highchair	162000000.000000
highroad	548000000.000000
highschool	1020000000.000000
highway	102000000.000000
hill	285000000.000000
hip	174000000.000000
hip-hop	174000000.000000
hipbone	121000000.000000
hire	142000000.000000
hire-purchase	131000000.000000
history	920000000.000000
hit	1080000000.000000
ho	110000000.000000
hold	328000000.000000
hold-down	330000000.000000
holding	134000000.000000
holdup	317000000.000000
hole	248000000.000000
hole-in-the-wall	246000000.000000
holiday	352000000.000000
holy	126000000.000000
home	1905032704.000000
home-farm	183000000.000000
homepage	1090000000.000000
honor	107000000.000000
honour	106000000.000000
hop	181000000.000000
hope	354000000.000000
horror	146000000.000000
horse	211000000.000000
horse-cart	218000000.000000
horse-head	204000000.000000
horse-trail	119000000.000000
horseshow	213000000.000000
hose	180000000.000000
hospital	165000000.000000
host	217000000.000000
hot	1570000000.000000
